trecho_id,data_obs,lat_centroide,lon_centroide,mes,chuva_72h,chuva_7d,chuva_30d
RO-ARQ-0173,2025-08-15,-9.9193,-62.8685,8,0.0,0.0,5.5
RO-ARQ-0174,2023-02-15,-9.8749,-63.0553,2,17.2,30.2,222.2
RO-ARQ-0174,2023-03-08,-9.8749,-63.0553,3,20.3,54.4,249.4
RO-ARQ-0174,2023-07-20,-9.8749,-63.0553,7,0.0,0.4,0.6
RO-ARQ-0174,2023-11-15,-9.8749,-63.0553,11,4.7,18.1,65.4
RO-ARQ-0174,2024-01-20,-9.8749,-63.0553,1,15.9,40.9,247.5
RO-ARQ-0174,2024-02-25,-9.8749,-63.0553,2,51.4,85.7,282.1
RO-ARQ-0174,2024-07-15,-9.8749,-63.0553,7,0.0,0.2,2.0
RO-ARQ-0174,2024-10-20,-9.8749,-63.0553,10,7.8,35.7,77.8
RO-ARQ-0174,2025-02-10,-9.8749,-63.0553,2,39.6,83.3,313.6
RO-ARQ-0174,2025-03-15,-9.8749,-63.0553,3,35.3,67.1,313.2
RO-ARQ-0174,2025-08-15,-9.8749,-63.0553,8,0.0,0.0,5.6
RO-ARQ-0175,2023-02-15,-9.8619,-63.066,2,17.2,30.2,222.2
RO-ARQ-0175,2023-03-08,-9.8619,-63.066,3,20.3,54.4,249.4
RO-ARQ-0175,2023-07-20,-9.8619,-63.066,7,0.0,0.4,0.6
RO-ARQ-0175,2023-11-15,-9.8619,-63.066,11,4.7,18.1,65.4
RO-ARQ-0175,2024-01-20,-9.8619,-63.066,1,15.9,40.9,247.5
RO-ARQ-0175,2024-02-25,-9.8619,-63.066,2,51.4,85.7,282.1
RO-ARQ-0175,2024-07-15,-9.8619,-63.066,7,0.0,0.2,2.0
RO-ARQ-0175,2024-10-20,-9.8619,-63.066,10,7.8,35.7,77.8
RO-ARQ-0175,2025-02-10,-9.8619,-63.066,2,39.6,83.3,313.6
RO-ARQ-0175,2025-03-15,-9.8619,-63.066,3,35.3,67.1,313.2
RO-ARQ-0175,2025-08-15,-9.8619,-63.066,8,0.0,0.0,5.6
RO-ARQ-0176,2023-02-15,-9.8629,-63.0625,2,17.2,30.2,222.2
RO-ARQ-0176,2023-03-08,-9.8629,-63.0625,3,20.3,54.4,249.4
RO-ARQ-0176,2023-07-20,-9.8629,-63.0625,7,0.0,0.4,0.6
RO-ARQ-0176,2023-11-15,-9.8629,-63.0625,11,4.7,18.1,65.4
RO-ARQ-0176,2024-01-20,-9.8629,-63.0625,1,15.9,40.9,247.5
RO-ARQ-0176,2024-02-25,-9.8629,-63.0625,2,51.4,85.7,282.1
RO-ARQ-0176,2024-07-15,-9.8629,-63.0625,7,0.0,0.2,2.0
RO-ARQ-0176,2024-10-20,-9.8629,-63.0625,10,7.8,35.7,77.8
RO-ARQ-0176,2025-02-10,-9.8629,-63.0625,2,39.6,83.3,313.6
RO-ARQ-0176,2025-03-15,-9.8629,-63.0625,3,35.3,67.1,313.2
RO-ARQ-0176,2025-08-15,-9.8629,-63.0625,8,0.0,0.0,5.6
RO-ARQ-0177,2023-02-15,-9.8575,-63.055,2,20.9,36.2,254.8
RO-ARQ-0177,2023-03-08,-9.8575,-63.055,3,20.7,63.7,253.0
RO-ARQ-0177,2023-07-20,-9.8575,-63.055,7,0.0,0.7,0.9
RO-ARQ-0177,2023-11-15,-9.8575,-63.055,11,6.9,25.3,74.1
RO-ARQ-0177,2024-01-20,-9.8575,-63.055,1,22.8,47.5,264.7
RO-ARQ-0177,2024-02-25,-9.8575,-63.055,2,52.1,82.3,309.0
RO-ARQ-0177,2024-07-15,-9.8575,-63.055,7,0.0,0.7,2.9
RO-ARQ-0177,2024-10-20,-9.8575,-63.055,10,9.0,41.8,90.9
RO-ARQ-0177,2025-02-10,-9.8575,-63.055,2,40.9,85.0,349.7
RO-ARQ-0177,2025-03-15,-9.8575,-63.055,3,41.2,61.6,310.3
RO-ARQ-0177,2025-08-15,-9.8575,-63.055,8,0.0,0.0,5.1
RO-ARQ-0178,2023-02-15,-9.8567,-63.0541,2,20.9,36.2,254.8
RO-ARQ-0178,2023-03-08,-9.8567,-63.0541,3,20.7,63.7,253.0
RO-ARQ-0178,2023-07-20,-9.8567,-63.0541,7,0.0,0.7,0.9
RO-ARQ-0178,2023-11-15,-9.8567,-63.0541,11,6.9,25.3,74.1
RO-ARQ-0178,2024-01-20,-9.8567,-63.0541,1,22.8,47.5,264.7
RO-ARQ-0178,2024-02-25,-9.8567,-63.0541,2,52.1,82.3,309.0
RO-ARQ-0178,2024-07-15,-9.8567,-63.0541,7,0.0,0.7,2.9
RO-ARQ-0178,2024-10-20,-9.8567,-63.0541,10,9.0,41.8,90.9
RO-ARQ-0178,2025-02-10,-9.8567,-63.0541,2,40.9,85.0,349.7
RO-ARQ-0178,2025-03-15,-9.8567,-63.0541,3,41.2,61.6,310.3
RO-ARQ-0178,2025-08-15,-9.8567,-63.0541,8,0.0,0.0,5.1
RO-ARQ-0179,2023-02-15,-9.8557,-63.0557,2,17.2,30.2,222.2
RO-ARQ-0179,2023-03-08,-9.8557,-63.0557,3,20.3,54.4,249.4
RO-ARQ-0179,2023-07-20,-9.8557,-63.0557,7,0.0,0.4,0.6
RO-ARQ-0179,2023-11-15,-9.8557,-63.0557,11,4.7,18.1,65.4
RO-ARQ-0179,2024-01-20,-9.8557,-63.0557,1,15.9,40.9,247.5
RO-ARQ-0179,2024-02-25,-9.8557,-63.0557,2,51.4,85.7,282.1
RO-ARQ-0179,2024-07-15,-9.8557,-63.0557,7,0.0,0.2,2.0
RO-ARQ-0179,2024-10-20,-9.8557,-63.0557,10,7.8,35.7,77.8
RO-ARQ-0179,2025-02-10,-9.8557,-63.0557,2,39.6,83.3,313.6
RO-ARQ-0179,2025-03-15,-9.8557,-63.0557,3,35.3,67.1,313.2
RO-ARQ-0179,2025-08-15,-9.8557,-63.0557,8,0.0,0.0,5.6
RO-ARQ-0180,2023-02-15,-9.8572,-63.0565,2,17.2,30.2,222.2
RO-ARQ-0180,2023-03-08,-9.8572,-63.0565,3,20.3,54.4,249.4
RO-ARQ-0180,2023-07-20,-9.8572,-63.0565,7,0.0,0.4,0.6
RO-ARQ-0180,2023-11-15,-9.8572,-63.0565,11,4.7,18.1,65.4
RO-ARQ-0180,2024-01-20,-9.8572,-63.0565,1,15.9,40.9,247.5
RO-ARQ-0180,2024-02-25,-9.8572,-63.0565,2,51.4,85.7,282.1
RO-ARQ-0180,2024-07-15,-9.8572,-63.0565,7,0.0,0.2,2.0
RO-ARQ-0180,2024-10-20,-9.8572,-63.0565,10,7.8,35.7,77.8
RO-ARQ-0180,2025-02-10,-9.8572,-63.0565,2,39.6,83.3,313.6
RO-ARQ-0180,2025-03-15,-9.8572,-63.0565,3,35.3,67.1,313.2
RO-ARQ-0180,2025-08-15,-9.8572,-63.0565,8,0.0,0.0,5.6
RO-ARQ-0181,2023-02-15,-9.857,-63.0577,2,17.2,30.2,222.2
RO-ARQ-0181,2023-03-08,-9.857,-63.0577,3,20.3,54.4,249.4
RO-ARQ-0181,2023-07-20,-9.857,-63.0577,7,0.0,0.4,0.6
RO-ARQ-0181,2023-11-15,-9.857,-63.0577,11,4.7,18.1,65.4
RO-ARQ-0181,2024-01-20,-9.857,-63.0577,1,15.9,40.9,247.5
RO-ARQ-0181,2024-02-25,-9.857,-63.0577,2,51.4,85.7,282.1
RO-ARQ-0181,2024-07-15,-9.857,-63.0577,7,0.0,0.2,2.0
RO-ARQ-0181,2024-10-20,-9.857,-63.0577,10,7.8,35.7,77.8
RO-ARQ-0181,2025-02-10,-9.857,-63.0577,2,39.6,83.3,313.6
RO-ARQ-0181,2025-03-15,-9.857,-63.0577,3,35.3,67.1,313.2
RO-ARQ-0181,2025-08-15,-9.857,-63.0577,8,0.0,0.0,5.6
RO-ARQ-0182,2023-02-15,-9.95,-63.0064,2,17.7,38.2,263.0
RO-ARQ-0182,2023-03-08,-9.95,-63.0064,3,18.1,62.8,263.1
RO-ARQ-0182,2023-07-20,-9.95,-63.0064,7,0.0,13.0,13.2
RO-ARQ-0182,2023-11-15,-9.95,-63.0064,11,5.9,21.4,64.6
RO-ARQ-0182,2024-01-20,-9.95,-63.0064,1,17.8,41.8,241.9
RO-ARQ-0182,2024-02-25,-9.95,-63.0064,2,50.1,84.2,271.4
RO-ARQ-0182,2024-07-15,-9.95,-63.0064,7,0.0,0.5,2.1
RO-ARQ-0182,2024-10-20,-9.95,-63.0064,10,9.6,31.6,66.7
RO-ARQ-0182,2025-02-10,-9.95,-63.0064,2,41.0,96.9,371.2
RO-ARQ-0182,2025-03-15,-9.95,-63.0064,3,44.9,60.5,292.7
RO-ARQ-0182,2025-08-15,-9.95,-63.0064,8,0.0,0.0,6.1
RO-ARQ-0183,2023-02-15,-9.9354,-63.0491,2,18.8,35.9,240.2
RO-ARQ-0183,2023-03-08,-9.9354,-63.0491,3,16.9,58.5,277.2
RO-ARQ-0183,2023-07-20,-9.9354,-63.0491,7,0.0,21.4,21.6
RO-ARQ-0183,2023-11-15,-9.9354,-63.0491,11,7.4,19.1,65.4
RO-ARQ-0183,2024-01-20,-9.9354,-63.0491,1,25.8,48.8,259.2
RO-ARQ-0183,2024-02-25,-9.9354,-63.0491,2,51.1,98.6,283.6
RO-ARQ-0183,2024-07-15,-9.9354,-63.0491,7,0.0,0.1,1.1
RO-ARQ-0183,2024-10-20,-9.9354,-63.0491,10,14.4,42.9,85.1
RO-ARQ-0183,2025-02-10,-9.9354,-63.0491,2,40.2,98.6,345.7
RO-ARQ-0183,2025-03-15,-9.9354,-63.0491,3,45.5,68.9,297.6
RO-ARQ-0183,2025-08-15,-9.9354,-63.0491,8,0.0,0.0,5.5
RO-ARQ-0184,2023-02-15,-9.9427,-63.0523,2,18.8,35.9,240.2
RO-ARQ-0184,2023-03-08,-9.9427,-63.0523,3,16.9,58.5,277.2
RO-ARQ-0184,2023-07-20,-9.9427,-63.0523,7,0.0,21.4,21.6
RO-ARQ-0184,2023-11-15,-9.9427,-63.0523,11,7.4,19.1,65.4
RO-ARQ-0184,2024-01-20,-9.9427,-63.0523,1,25.8,48.8,259.2
RO-ARQ-0184,2024-02-25,-9.9427,-63.0523,2,51.1,98.6,283.6
RO-ARQ-0184,2024-07-15,-9.9427,-63.0523,7,0.0,0.1,1.1
RO-ARQ-0184,2024-10-20,-9.9427,-63.0523,10,14.4,42.9,85.1
RO-ARQ-0184,2025-02-10,-9.9427,-63.0523,2,40.2,98.6,345.7
RO-ARQ-0184,2025-03-15,-9.9427,-63.0523,3,45.5,68.9,297.6
RO-ARQ-0184,2025-08-15,-9.9427,-63.0523,8,0.0,0.0,5.5
RO-ARQ-0185,2023-02-15,-9.9444,-63.0516,2,18.8,35.9,240.2
RO-ARQ-0185,2023-03-08,-9.9444,-63.0516,3,16.9,58.5,277.2
RO-ARQ-0185,2023-07-20,-9.9444,-63.0516,7,0.0,21.4,21.6
RO-ARQ-0185,2023-11-15,-9.9444,-63.0516,11,7.4,19.1,65.4
RO-ARQ-0185,2024-01-20,-9.9444,-63.0516,1,25.8,48.8,259.2
RO-ARQ-0185,2024-02-25,-9.9444,-63.0516,2,51.1,98.6,283.6
RO-ARQ-0185,2024-07-15,-9.9444,-63.0516,7,0.0,0.1,1.1
RO-ARQ-0185,2024-10-20,-9.9444,-63.0516,10,14.4,42.9,85.1
RO-ARQ-0185,2025-02-10,-9.9444,-63.0516,2,40.2,98.6,345.7
RO-ARQ-0185,2025-03-15,-9.9444,-63.0516,3,45.5,68.9,297.6
RO-ARQ-0185,2025-08-15,-9.9444,-63.0516,8,0.0,0.0,5.5
RO-ARQ-0186,2023-02-15,-9.9428,-63.0502,2,18.8,35.9,240.2
RO-ARQ-0186,2023-03-08,-9.9428,-63.0502,3,16.9,58.5,277.2
RO-ARQ-0186,2023-07-20,-9.9428,-63.0502,7,0.0,21.4,21.6
RO-ARQ-0186,2023-11-15,-9.9428,-63.0502,11,7.4,19.1,65.4
RO-ARQ-0186,2024-01-20,-9.9428,-63.0502,1,25.8,48.8,259.2
RO-ARQ-0186,2024-02-25,-9.9428,-63.0502,2,51.1,98.6,283.6
RO-ARQ-0186,2024-07-15,-9.9428,-63.0502,7,0.0,0.1,1.1
RO-ARQ-0186,2024-10-20,-9.9428,-63.0502,10,14.4,42.9,85.1
RO-ARQ-0186,2025-02-10,-9.9428,-63.0502,2,40.2,98.6,345.7
RO-ARQ-0186,2025-03-15,-9.9428,-63.0502,3,45.5,68.9,297.6
RO-ARQ-0186,2025-08-15,-9.9428,-63.0502,8,0.0,0.0,5.5
RO-ARQ-0187,2023-02-15,-9.9436,-63.05,2,18.8,35.9,240.2
RO-ARQ-0187,2023-03-08,-9.9436,-63.05,3,16.9,58.5,277.2
RO-ARQ-0187,2023-07-20,-9.9436,-63.05,7,0.0,21.4,21.6
RO-ARQ-0187,2023-11-15,-9.9436,-63.05,11,7.4,19.1,65.4
RO-ARQ-0187,2024-01-20,-9.9436,-63.05,1,25.8,48.8,259.2
RO-ARQ-0187,2024-02-25,-9.9436,-63.05,2,51.1,98.6,283.6
RO-ARQ-0187,2024-07-15,-9.9436,-63.05,7,0.0,0.1,1.1
RO-ARQ-0187,2024-10-20,-9.9436,-63.05,10,14.4,42.9,85.1
RO-ARQ-0187,2025-02-10,-9.9436,-63.05,2,40.2,98.6,345.7
RO-ARQ-0187,2025-03-15,-9.9436,-63.05,3,45.5,68.9,297.6
RO-ARQ-0187,2025-08-15,-9.9436,-63.05,8,0.0,0.0,5.5
RO-ARQ-0188,2023-02-15,-9.9449,-63.0569,2,18.8,35.9,240.2
RO-ARQ-0188,2023-03-08,-9.9449,-63.0569,3,16.9,58.5,277.2
RO-ARQ-0188,2023-07-20,-9.9449,-63.0569,7,0.0,21.4,21.6
RO-ARQ-0188,2023-11-15,-9.9449,-63.0569,11,7.4,19.1,65.4
RO-ARQ-0188,2024-01-20,-9.9449,-63.0569,1,25.8,48.8,259.2
RO-ARQ-0188,2024-02-25,-9.9449,-63.0569,2,51.1,98.6,283.6
RO-ARQ-0188,2024-07-15,-9.9449,-63.0569,7,0.0,0.1,1.1
RO-ARQ-0188,2024-10-20,-9.9449,-63.0569,10,14.4,42.9,85.1
RO-ARQ-0188,2025-02-10,-9.9449,-63.0569,2,40.2,98.6,345.7
RO-ARQ-0188,2025-03-15,-9.9449,-63.0569,3,45.5,68.9,297.6
RO-ARQ-0188,2025-08-15,-9.9449,-63.0569,8,0.0,0.0,5.5
RO-ARQ-0189,2023-02-15,-9.96,-63.0756,2,18.8,35.9,240.2
RO-ARQ-0189,2023-03-08,-9.96,-63.0756,3,16.9,58.5,277.2
RO-ARQ-0189,2023-07-20,-9.96,-63.0756,7,0.0,21.4,21.6
RO-ARQ-0189,2023-11-15,-9.96,-63.0756,11,7.4,19.1,65.4
RO-ARQ-0189,2024-01-20,-9.96,-63.0756,1,25.8,48.8,259.2
RO-ARQ-0189,2024-02-25,-9.96,-63.0756,2,51.1,98.6,283.6
RO-ARQ-0189,2024-07-15,-9.96,-63.0756,7,0.0,0.1,1.1
RO-ARQ-0189,2024-10-20,-9.96,-63.0756,10,14.4,42.9,85.1
RO-ARQ-0189,2025-02-10,-9.96,-63.0756,2,40.2,98.6,345.7
RO-ARQ-0189,2025-03-15,-9.96,-63.0756,3,45.5,68.9,297.6
RO-ARQ-0189,2025-08-15,-9.96,-63.0756,8,0.0,0.0,5.5
RO-ARQ-0190,2023-02-15,-9.9747,-63.0749,2,18.8,35.9,240.2
RO-ARQ-0190,2023-03-08,-9.9747,-63.0749,3,16.9,58.5,277.2
RO-ARQ-0190,2023-07-20,-9.9747,-63.0749,7,0.0,21.4,21.6
RO-ARQ-0190,2023-11-15,-9.9747,-63.0749,11,7.4,19.1,65.4
RO-ARQ-0190,2024-01-20,-9.9747,-63.0749,1,25.8,48.8,259.2
RO-ARQ-0190,2024-02-25,-9.9747,-63.0749,2,51.1,98.6,283.6
RO-ARQ-0190,2024-07-15,-9.9747,-63.0749,7,0.0,0.1,1.1
RO-ARQ-0190,2024-10-20,-9.9747,-63.0749,10,14.4,42.9,85.1
RO-ARQ-0190,2025-02-10,-9.9747,-63.0749,2,40.2,98.6,345.7
RO-ARQ-0190,2025-03-15,-9.9747,-63.0749,3,45.5,68.9,297.6
RO-ARQ-0190,2025-08-15,-9.9747,-63.0749,8,0.0,0.0,5.5
RO-ARQ-0191,2023-02-15,-9.9845,-63.0797,2,18.8,35.9,240.2
RO-ARQ-0191,2023-03-08,-9.9845,-63.0797,3,16.9,58.5,277.2
RO-ARQ-0191,2023-07-20,-9.9845,-63.0797,7,0.0,21.4,21.6
RO-ARQ-0191,2023-11-15,-9.9845,-63.0797,11,7.4,19.1,65.4
RO-ARQ-0191,2024-01-20,-9.9845,-63.0797,1,25.8,48.8,259.2
RO-ARQ-0191,2024-02-25,-9.9845,-63.0797,2,51.1,98.6,283.6
RO-ARQ-0191,2024-07-15,-9.9845,-63.0797,7,0.0,0.1,1.1
RO-ARQ-0191,2024-10-20,-9.9845,-63.0797,10,14.4,42.9,85.1
RO-ARQ-0191,2025-02-10,-9.9845,-63.0797,2,40.2,98.6,345.7
RO-ARQ-0191,2025-03-15,-9.9845,-63.0797,3,45.5,68.9,297.6
RO-ARQ-0191,2025-08-15,-9.9845,-63.0797,8,0.0,0.0,5.5
RO-ARQ-0192,2023-02-15,-9.9526,-63.0548,2,18.8,35.9,240.2
RO-ARQ-0192,2023-03-08,-9.9526,-63.0548,3,16.9,58.5,277.2
RO-ARQ-0192,2023-07-20,-9.9526,-63.0548,7,0.0,21.4,21.6
RO-ARQ-0192,2023-11-15,-9.9526,-63.0548,11,7.4,19.1,65.4
RO-ARQ-0192,2024-01-20,-9.9526,-63.0548,1,25.8,48.8,259.2
RO-ARQ-0192,2024-02-25,-9.9526,-63.0548,2,51.1,98.6,283.6
RO-ARQ-0192,2024-07-15,-9.9526,-63.0548,7,0.0,0.1,1.1
RO-ARQ-0192,2024-10-20,-9.9526,-63.0548,10,14.4,42.9,85.1
RO-ARQ-0192,2025-02-10,-9.9526,-63.0548,2,40.2,98.6,345.7
RO-ARQ-0192,2025-03-15,-9.9526,-63.0548,3,45.5,68.9,297.6
RO-ARQ-0192,2025-08-15,-9.9526,-63.0548,8,0.0,0.0,5.5
RO-ARQ-0193,2023-02-15,-9.8787,-63.0135,2,20.9,36.2,254.8
RO-ARQ-0193,2023-03-08,-9.8787,-63.0135,3,20.7,63.7,253.0
RO-ARQ-0193,2023-07-20,-9.8787,-63.0135,7,0.0,0.7,0.9
RO-ARQ-0193,2023-11-15,-9.8787,-63.0135,11,6.9,25.3,74.1
RO-ARQ-0193,2024-01-20,-9.8787,-63.0135,1,22.8,47.5,264.7
RO-ARQ-0193,2024-02-25,-9.8787,-63.0135,2,52.1,82.3,309.0
RO-ARQ-0193,2024-07-15,-9.8787,-63.0135,7,0.0,0.7,2.9
RO-ARQ-0193,2024-10-20,-9.8787,-63.0135,10,9.0,41.8,90.9
RO-ARQ-0193,2025-02-10,-9.8787,-63.0135,2,40.9,85.0,349.7
RO-ARQ-0193,2025-03-15,-9.8787,-63.0135,3,41.2,61.6,310.3
RO-ARQ-0193,2025-08-15,-9.8787,-63.0135,8,0.0,0.0,5.1
RO-ARQ-0194,2023-02-15,-9.8771,-63.057,2,17.2,30.2,222.2
RO-ARQ-0194,2023-03-08,-9.8771,-63.057,3,20.3,54.4,249.4
RO-ARQ-0194,2023-07-20,-9.8771,-63.057,7,0.0,0.4,0.6
RO-ARQ-0194,2023-11-15,-9.8771,-63.057,11,4.7,18.1,65.4
RO-ARQ-0194,2024-01-20,-9.8771,-63.057,1,15.9,40.9,247.5
RO-ARQ-0194,2024-02-25,-9.8771,-63.057,2,51.4,85.7,282.1
RO-ARQ-0194,2024-07-15,-9.8771,-63.057,7,0.0,0.2,2.0
RO-ARQ-0194,2024-10-20,-9.8771,-63.057,10,7.8,35.7,77.8
RO-ARQ-0194,2025-02-10,-9.8771,-63.057,2,39.6,83.3,313.6
RO-ARQ-0194,2025-03-15,-9.8771,-63.057,3,35.3,67.1,313.2
RO-ARQ-0194,2025-08-15,-9.8771,-63.057,8,0.0,0.0,5.6
